image_lastmod,region,population,descriptionFromReview,slug,short_slug,long_slug,users_count,users_count_est,users_count_been,users_count_been_est,boost,last_2_year_growth,image,name_chinese,name,country_chinese,air_quality_now,air_quality,latitude,longitude,country,country_code,country_slug,state_code,state_chinese,state,internet_speed,air_quality_score,air_quality_now_score,humidity,rank,weather_icon,weather_emoji,temperatureC,temperatureF,temperatureC_feels_like,temperatureF_feels_like,cost_for_nomad_in_usd,cost_for_expat_in_usd,cost_for_local_in_usd,cost_for_family_in_usd,total_score,overall_score,cost_score,internet_score,likes_score,safety_level
1705449745,Asia,3124458,,pune-india,pune,pune-india,,,67,13400,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/pune-india.jpg?1705449745",普纳,Pune,印度,0,,18.5204303,73.8567437,India,IN,india,,,,15,5,5,23,194,wi-day-sunny,☀️,33,91.468,31,88,941,558,358,1253.1217760408929,2.5769191217491416,2.5769191217491416,5,1.6,,4
1705795421,North America,855164,"Indianapolis is a great place to visit for a long weekend, and areas like downtown Carmel are great for walkable, neighborhood-centric home base for raising a family.   There aren't many nomads here. You move here if you want to raise a family while keeping up a lifestyle where you travel for a few months a year. There are good schools, the cost of living is cheap, the food and drink scene are great, and biking is fantastic.   Source: Indy native who moved to Carmel, Indiana while getting through the pandemic. I've spent the last 4 years spending 6-8 months in Indy and 4-6 months abroad.",indianapolis-in-united-states,indianapolis,indianapolis-in-united-states,,,63,12600,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/indianapolis-in-united-states.jpg?1705795421",印第安纳波利斯,Indianapolis,美国,0,,39.768403,-86.158068,United States,US,united-states,IN,,Indiana,79,5,5,80,195,wi-day-cloudy,🌥,16,60.982,16,61,3726,2236,1579,5528.0375,2.5761025260077015,2.5761025260077015,2.456,5,3,3.25
1709683309,Europe,269506,,craiova-romania,craiova,craiova-romania,,,8,1600,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/craiova-romania.jpg?1709683309",克拉约瓦,Craiova,罗马尼亚,9,,44.333333,23.816667,Romania,RO,romania,,,,41,5,5,50,196,wi-day-cloudy,🌥,16,60.696,17,63,1592,808,427,1494.296319645225,2.571444635918941,2.571444635918941,4.894857142857143,3.0714285714285716,,3.75
1709769708,Asia,2394873,,bandung-indonesia,bandung,bandung-indonesia,,,36,7200,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/bandung-indonesia.jpg?1709769708",万隆,Bandung,印度尼西亚,0,,-6.9148644,107.6082421,Indonesia,ID,indonesia,,,,16,5,5,78,197,wi-day-rain,🌧,27,79.794,30,86,1000,618,350,1224.3055926180036,2.571007075684138,2.571007075684138,5,1.6785714285714286,,4.5
1706400127,Asia,1402914,"- Relaxed city to live in and incredibly safe. Nice if you want access to nature in southern Taiwan. Not so much english but locals are very friendly and will always try to help you. - Lots of cheap food available but while some is tasty, most is highly processed and full of oil/sugar . If you want decent quality food, it won't be much cheaper than back home. Many restaurants have an order card, so if you can't speak chinese you can grab the card and a pencil and use your phone to translate the card and tick off what you want - easy as. - Nightlife is based around night markets, KTV, places to ""hang out"" etc with a handful of decent bars/clubs around if you're into that. - Traffic is much safer than countries in SEA but still not perfect. - Very hot in summer but winter has good temperatures (although increased pollution in winter). Lots of sunshine most of the year with little rain/clouds which is nice. - Internet is fine and it's easy to get an unlimited data sim for around 700NTD/month and hotspot yourself if you need it . - All healthcare professionals speak some degree of english.",kaohsiung-taiwan,kaohsiung,kaohsiung-taiwan,1,200,96,19200,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/kaohsiung-taiwan.jpg?1706400127",高雄,Kaohsiung,台湾,0,,22.6272784,120.3014353,Taiwan,TW,taiwan,,,,34,5,5,75,198,wi-day-cloudy,🌥,27,80.148,30,86,1559,1007,518,1814.6635758812333,2.56919724550274,2.56919724550274,4.932571428571428,2.7071428571428573,,5
1705536243,North America,1317929,"The city of Dallas has captivated me to an extent that I never will find another place so memorizing to live in, with all the opportunities and amenities present.",dallas-tx-united-states,dallas,dallas-tx-united-states,3,600,271,54200,,34.150326797385624,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/dallas-tx-united-states.jpg?1705536243",达拉斯,Dallas,美国,0,,32.7766642,-96.7969879,United States,US,united-states,TX,,Texas,128,5,5,82,199,wi-day-cloudy,🌥,20,68.878,21,70,3804,2706,1775,6213.46875,2.566938400686472,2.566938400686472,2.3668571428571425,5,,3.5
1705449737,Europe,290422,,iasi-romania,iasi,iasi-romania,,,26,5200,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/iasi-romania.jpg?1705449737",雅西,Iasi,罗马尼亚,35,,47.156944,27.590278,Romania,RO,romania,,,,48,5,4.771428571428571,59,200,wi-day-cloudy,🌥,15,58.608,15,59,2036,1172,579,2026.1176387469836,2.5632375206534355,2.5632375206534355,4.387428571428571,3.5,,3.75
1705449705,Africa,741651,,pretoria-south-africa,pretoria,pretoria-south-africa,,,17,3400,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/pretoria-south-africa.jpg?1705449705",比勒陀利亚,Pretoria,南非,162,,-25.746111,28.188056,South Africa,ZA,south-africa,,,,17,5,0.8685714285714285,57,201,wi-day-cloudy,🌥,25,77.478,25,77,1689,791,413,1446.3116177691306,2.5621499042037774,2.5621499042037774,4.784,1.6857142857142857,,1.5
1705536213,Asia,1275000,,agra-india,agra,agra-india,,,99,19800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/agra-india.jpg?1705536213",阿格拉,Agra,印度,0,,27.1767,78.0081,India,IN,india,,,,14,5,5,15,202,wi-day-cloudy,🌥,35,94.514,32,90,945,574,232,813.0301429742892,2.5602798797129083,2.5602798797129083,5,1.5571428571428572,,3.75
1705536192,Asia,305058,Stay away from this urban village.,noida-india,noida,noida-india,,,10,2000,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/noida-india.jpg?1705536192",诺伊达,Noida,印度,0,,28.5355161,77.3910265,India,IN,india,,,,15,5,5,16,203,wi-day-cloudy,🌥,34,92.954,31,88,985,604,329,1151.528316541885,2.559013441421126,2.559013441421126,5,1.6,,4
1710115364,Europe,342039,"I can tell you that Lublin, as the capital of the so-called ""Poland B,"" is often underrated and overlooked by many. It's well-known for its truck factory, but it also boasts a charming historical city center. Though it might not be as grand as Kraków's, Lublin's city center is still worth exploring. Outside the city center, Lublin can be quite underdeveloped, limiting the range of electric scooter rentals to only around 2-3 km from the center. This is a pity, as there are interesting sights such as wooden crkva a little further afield that would be more accessible with expanded scooter range. If you're nomad it's most probably even easier for you to go dating here than overpopulated Warsaw.",lublin-poland,lublin,lublin-poland,,,26,5200,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/lublin-poland.jpg?1710115364",卢布林,Lublin,波兰,81,,51.2464536,22.5684463,Poland,PL,poland,,,,34,5,3.22,82,204,wi-day-rain,🌧,12,54.154,11,52,1995,1197,764,2675.1993305455244,2.5575093439784835,2.5575093439784835,4.434285714285714,2.7,,5
1705449747,Asia,2322575,,jaipur-india,jaipur,jaipur-india,,,125,25000,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/jaipur-india.jpg?1705449747",斋浦尔,Jaipur,印度,0,,26.9124336,75.7872709,India,IN,india,,,,14,5,5,15,205,wi-day-sunny,☀️,34,92.49,31,88,960,553,262,917.9009820831178,2.5566380928696004,2.5566380928696004,5,1.5571428571428572,,4
1705449650,North America,193744,"Did the previous reviewer say world class art and culture?  Where would this be because after 2 years there, I was craving art and culture.  Like, my experience is the polar opposite so unless art includes street statues that happen a month of each year and if by culture meaning you run into a single black guy on the street, I don't get it.  It's really white, very few Hispanics, almost no blacks and few Asians.  No museums (outside of historical ones).  Most of the Mormons live in Provo if that matters. There weren't really any sketchy areas I've encountered in SLC.  SLC is a good city to visit especially if you're skiing.  If you're not skiing, I don't know what else you can do.  I found the city to be quite boring.    The national parks in eastern and southern UT are gorgeous but we're talking 4-8 hour drive away. Skiing is great. I personally like Park City but it's boring there too. Dating sucks all around. Between recovering Mormons to Mormons, there aren't a lot in between even if the city attracts non-mormons to work there.  And if you're not white, it'll be a struggle in the dating scene.  SLC nightlife is dominated mainly by college kids.  There's only 3 places that I'd consider hanging at as a 30's and up nomad and they're not very close to each other.  It's a walkable city although things are a bit spread apart.    The new SLC airport did not consider those who fly on airlines other than Delta. It's a 20 minute walk to get from check in to the furthest gate in terminal B.  Imagine old folks and handicap.  Crazy.",salt-lake-city-ut-united-states,salt-lake-city,salt-lake-city-ut-united-states,3,600,226,45200,,41.92546583850932,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/salt-lake-city-ut-united-states.jpg?1705449650",盐湖城,Salt Lake City,美国,0,,40.7607793,-111.8910474,United States,US,united-states,UT,,Utah,59,5,5,27,207,wi-day-cloudy,🌥,17,61.9,18,64,3205,2266,1625,5686.0625,2.5507808384412183,2.5507808384412183,3.0514285714285716,4.085714285714285,2.5,3.25
1705622579,Europe,28400,"Visited in February of 2019, the week before Carnival. Great time to visit as there were hardly any tourists and only a few other travelers. Downside is a lot of the restaurants aren't open and some tours are shut down. Upside is you get to live like a local in a insanely touristy town 10 months of the year. We were able to grab a very nice 1 bedroom apartment in the old town center with a kitchen for 150 euros for 5 nights (30 euros/n). Probably 10-15 restaurants were open in the old town, including the main grocery store. It appeared most everything was getting ready to open for Carnival, which probably marks the end of the lowest season (Few days after New Year's to Carnival). We did all the touristy stuff, and saw no other International travelers but a few random couples and one Chinese tour bus that overnighted (Right as COVID was taking hold...) We walked the walls and saw less than 20 people in 2 hours. If you want to avoid the crowds you can't beat Dubrovnik in the winter.",dubrovnik-croatia,dubrovnik,dubrovnik-croatia,,,443,88600,,8.138945233265721,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/dubrovnik-croatia.jpg?1705622579",杜布罗夫尼克,Dubrovnik,克罗地亚,0,,42.6499563,18.0868342,Croatia,HR,croatia,,,,23,5,5,69,208,wi-day-cloudy,🌥,14,56.374,13,55,1586,1143,211,738.5717328750815,2.5507415655869137,2.5507415655869137,4.901714285714286,2.057142857142857,,4.5
1705536139,Europe,174383,"Super expensive city, with some nice tourist attractions. Wouldn't recommend staying here for a longer time as price levels are almost Parisienne. Also, you can easily see all the good spots within 3 days or so.   Pros: - nice tourist attractions (quite a couple of them) - many food options - people are open & friendly  Cons: - hella expensive  - limited vegan food options - you should at least understand some Dutch or French to survive here",brussels-belgium,brussels,brussels-belgium,2,400,891,178200,,84.57868963188112,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/brussels-belgium.jpg?1705536139",布鲁塞尔,Brussels,比利时,33,,50.8503396,4.3517103,Belgium,BE,belgium,,,,42,5,4.817142857142857,78,209,wi-day-rain,🌧,7,44.544,5,41,3835,2146,1272,4453.248004777675,2.549782591043623,2.549782591043623,2.3314285714285714,3.1285714285714286,3,3.5
1705968289,North America,632912,"Dirty. Hospital system is atrocious. Its like having a bunch of shiny glossy hospitals with poorly educated doctors everywhere. Most people end up going to 'Quickcare ER' places that are plastered all over town. Lets put it this way... The school system fast tracks people to become teachers in almost no time at all & they still quit in droves all the time because kids are out of control. Las Vegas desperately tries to buy status & sophistication but its always cartoony and not organic. Its a town of poorly educated people. It reeks of marijuana coming from cars everywhere, Attorneys advertisements look like they are more interested being in a fashion magazine than taking cases seriously. Suburbs are nice but schools/hospitals are no better there either. Plus the heat is too much for too long a period of the year. It feels like living under a loupe.",las-vegas-nv-united-states,las-vegas,las-vegas-nv-united-states,4,800,803,160600,,25.28409090909091,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/las-vegas-nv-united-states.jpg?1705968289",拉斯维加斯,Las Vegas,美国,0,,36.1699412,-115.1398296,United States,US,united-states,NV,,Nevada,100,5,5,14,210,wi-day-cloudy,🌥,23,73.448,23,73,4556,2635,1661,5812.5,2.5486377503465882,2.5486377503465882,1.5074285714285716,5,,3.25
1705449702,Asia,420521,"City was cheap and pretty but there's not that many cafes to work from, plenty of tourists and it was hard to make friends. If you go here make sure to rent a motorbike and check out the nature but there are better places to live at in Vietnam.",nha-trang-vietnam,nha-trang,nha-trang-vietnam,3,600,151,30200,,381.25,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/nha-trang-vietnam.jpg?1705449702",芽庄,Nha Trang,越南,63,,12.2595612,109.1004827,Vietnam,VN,vietnam,,,,49,5,4.131428571428572,65,211,wi-day-sunny,☀️,30,85.666,34,93,1152,756,517,1810.38953138227,2.548428298232018,2.548428298232018,5,3.5142857142857142,2.5,3.75
1705622587,Europe,443760,"Lived here many years ago, for university its great, but other then that, not much to do or see. It doesn't rain much here, compared to the rest of the UK.",leicester-united-kingdom,leicester,leicester-united-kingdom,,,17,3400,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/leicester-united-kingdom.jpg?1705622587",莱斯特,Leicester,英国,0,,52.6368778,-1.1397592,United Kingdom,UK,united-kingdom,,,,30,5,5,76,212,wi-day-rain,🌧,7,44.38,5,41,3686,2189,1376,4816.87286098076,2.5446482611413512,2.5446482611413512,2.501714285714286,2.428571428571429,,4.5
1644796925,Europe,245885,,aachen-germany,aachen,aachen-germany,,,34,6800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/aachen-germany.jpg?1644796925",亚琛,Aachen,德国,0,,50.7753455,6.0838868,Germany,DE,germany,,,,35,5,5,83,213,wi-day-rain,🌧,6,42.274,3,37,3113,1760,826,2890.0320321407244,2.54428092618138,2.54428092618138,3.1565714285714286,2.742857142857143,,4.75
1705449815,North America,84000,"The downtown is cute and fun to visit. Besides ""Historic 25th Street""(where some scenes of the show Yellowstone were filmed) and the two or three blocks surrounding it, the city is not walkable. There's a lot of fun things to see throughout the year like the Ogden Twilight Concert set in summer, and the Farmers market. Or around Christmas time the city and a bunch of companies put up a 'Christmas Village' which is super fun for kids. On the other side of things, there are a lot of outspoken right-wingers. The types that have let's go brandon stickers on their trucks and such.",ogden-ut-united-states,ogden,ogden-ut-united-states,,,8,1600,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/ogden-ut-united-states.jpg?1705449815",奥格登,Ogden,美国,0,,41.223,-111.9738304,United States,US,united-states,UT,,Utah,177,5,5,33,214,wi-day-cloudy,🌥,16,60.912,17,63,2521,1942,1463,5119.7625,2.5442573149572048,2.5442573149572048,3.833142857142857,5,,3.75
1705449818,Europe,540365,Poznan is a beautiful with warm and relaxed people. I was not expecting such a vibe and beautiful City. It is way more beautiful compared to Warsaw. Nice to see there is quite alot of Nomads and Coworking spaces in Poznan nowadays :),poznan-poland,poznan,poznan-poland,1,200,126,25200,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/poznan-poland.jpg?1705449818",波兹南,Poznan,波兰,67,,52.406374,16.9251681,Poland,PL,poland,,,,34,5,4.04,90,215,wi-day-rain,🌧,8,46.154,6,43,2434,1486,872,3050.5308811015434,2.5431504152411337,2.5431504152411337,3.9325714285714284,2.7,,4.5
1705449751,Europe,335177,"Varna is a nice city. Very eastern block style mostly, but the center has a nice promenade and the beach area is pretty good. I spent there about three weeks in September and the weather was great.",varna-bulgaria,varna,varna-bulgaria,,,104,20800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/varna-bulgaria.jpg?1705449751",瓦尔纳,Varna,保加利亚,3,,43.2140504,27.9147333,Bulgaria,BG,bulgaria,,,,30,5,5,63,216,wi-day-sunny,☀️,11,51.614,11,52,1991,1224,516,1804.8592497951588,2.540422899165544,2.540422899165544,4.4388571428571435,2.442857142857143,,4
1705449672,Europe,2847700,"I've lived in İzmir for more than 10 years, so I have the need to say some things that may be valuable to one or the other. Izmir is the most liveable city in Turkey. It's less religious, (therefore) more open to foreigners and just more fun! We have a racism problem, but not against any European, or American. It's more about being associated with other muslim ethnicities like Arabs, Afghans etc. and also because many of these groups cause economic issues in the country - it's complicated. About the positive stuff: Izmir is for sure a better option than Istanbul, which is waay to packed and crowded. Of course Izmir is crowded too, but not nearly as Istanbul. Yes, people are very friendly, that's just part of turkish culture. It's not 100% safe, since the whole country is still dealing with poverty and has gone trough many crisisis. But I would say, just like any other country/city, it should be fine if you are careful where you place your personal belongings and are not outside after it's getting darker (especially as a woman). Overall, Izmır is very special and should be given a chance 100000%. ",izmir-turkey,izmir,izmir-turkey,2,400,155,31000,,59.65787598004276,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/izmir-turkey.jpg?1705449672",伊兹密尔,Izmir,土耳其,65,,38.41885,27.12872,Turkey,TR,turkey,,,,64,5,4.085714285714285,59,217,wi-day-sunny,☀️,13,55.246,12,54,1180,580,343,1198.8342535087772,2.538008807675602,2.538008807675602,5,4.371428571428572,2.5,3.75
1705536231,Asia,115000,,thimphu-bhutan,thimphu,thimphu-bhutan,,,9,1800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/thimphu-bhutan.jpg?1705536231",,Thimphu,不丹,0,,27.4710037,89.6389385,Bhutan,BT,bhutan,,,,9,5,5,94,218,wi-day-rain,🌧,4,39.052,4,39,1519,965,525,1838.5604426935458,2.537472212729002,2.537472212729002,4.978285714285714,1.2285714285714286,,4.25
1705363503,North America,403090,,tulsa-ok-united-states,tulsa,tulsa-ok-united-states,,,22,4400,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/tulsa-ok-united-states.jpg?1705363503",塔尔萨,Tulsa,美国,0,,36.1519752,-96.1581975,United States,US,united-states,OK,,Oklahoma,46,5,5,62,219,wi-day-sunny,☀️,21,70.26,21,70,2772,1769,1305,4568.7125,2.5361517722025626,2.5361517722025626,3.5462857142857143,3.342857142857143,,3.25
1709683383,Middle East,956457,"How TF is this on Nomadlist? No one in their right mind should live there. In fact, everyone living there is either: Qatari, a desperate immigrant being paid peanuts for a shitty job, or a wealthy expat looking to pay 0% tax. The vibe is strange, like everyone knows everyone else is there for money. I've met some super desperate immigrants who told me horror stories. Please, don't support this place, spend your time and money elsewhere.",doha-qatar,doha,doha-qatar,2,400,265,53000,,142.02380952380952,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/doha-qatar.jpg?1709683383",多哈,Doha,卡塔尔,0,,25.2916097,51.5304368,Qatar,QA,qatar,,,,14,5,5,58,220,wi-day-rain,🌧,26,78.556,27,81,3147,3652,2271,7948.481307285623,2.5348369583629053,2.5348369583629053,3.117714285714286,1.5428571428571427,3,3.75
1705449757,Europe,326262,,cordoba-spain,cordoba-spain,cordoba-spain,,,73,14600,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/cordoba-spain.jpg?1705449757",,Cordoba,西班牙,0,,37.88333,-4.76667,Spain,ES,spain,,,,40,5,5,43,221,wi-day-cloudy,🌥,24,74.538,24,75,2591,1485,770,2695.742168413052,2.533737734175982,2.533737734175982,3.753142857142857,3.0285714285714285,,4.25
1709769708,Europe,253200,"Brasov is absolutely beautiful. Not a ton to do socially, and certainly no big nomad community. But the food is amazing, cost of living is cheap, and the parks and mountains surrounding you make it worth visiting! You can literally hike a gorgeous mountain walking about 5 minutes south of the old city center. It's also the most central location to visit nearby castles and national parks. You can buy tickets online and the trains are easy to navigate to get to places like Peles Castle in an hour or so. Highly recommend staying here a couple weeks! I hope to return.",brasov-romania,brasov,brasov-romania,1,200,123,24600,,36.07456140350877,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/brasov-romania.jpg?1709769708",布拉索夫,Brasov,罗马尼亚,7,,45.666667,25.616667,Romania,RO,romania,,,,41,5,5,62,222,wi-day-cloudy,🌥,12,53.214,12,54,2620,1399,690,2414.526314645334,2.533011783026317,2.533011783026317,3.72,3.0714285714285716,,3.75
1704758717,Europe,51468,"Not quite as bad as Paphos, but still quite ugly and empty feeling, and, as with everywhere in Cyprus, way too expensive for what you get. ",larnaca-cyprus,larnaca,larnaca-cyprus,4,800,180,36000,,9.112959112959112,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/larnaca-cyprus.jpg?1704758717",,Larnaca,塞浦路斯,44,,34.91667,33.63333,Cyprus,CY,cyprus,,,,83,5,4.565714285714286,42,223,wi-day-cloudy,🌥,15,59.302,15,59,3412,1906,1176,4115.980780715565,2.530294369953628,2.530294369953628,2.814857142857143,5,,3.5
1708473693,Latin America,862750,"Does not worth it, way too dangerous and not so beautiful. My grandpa lives there and I went to visit him on my vacation and it was terrible, very dangerous, beaches in downtown are super polluted, I couldn't find a reason to indicate it.",fortaleza-brazil,fortaleza,fortaleza-brazil,,,82,16400,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/fortaleza-brazil.jpg?1708473693",福塔雷萨,Fortaleza,巴西,0,,-3.7318616,-38.5266704,Brazil,BR,brazil,,,,22,5,5,86,224,wi-day-rain,🌧,29,83.626,36,97,1461,727,417,1458.1734228831854,2.5300770360518308,2.5300770360518308,5,2.0142857142857142,,1.75
1710892989,Europe,687775,"Very luxurious yet has some parts of the city that are charming and have gothic architecture. A lot of tourists and people from Balkans who work in region. Pretty expensive. If you are not very rich just visit it and choose to stay in some other, more modest german city. In my opinion Frankfurt is city nr 3 in Germany after Berlin and Munich and I have travelled through much of Germany. Hamburg and Cologne are somewhere with the Frankfurt, but Frankfurt is more luxurious. ",frankfurt-germany,frankfurt,frankfurt-germany,2,400,480,96000,,88.37320574162679,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/frankfurt-germany.jpg?1710892989",法兰克福,Frankfurt,德国,0,,50.1109221,8.6821267,Germany,DE,germany,,,,49,5,5,76,225,wi-day-rain,🌧,9,48.392,7,45,3921,2469,1329,4650.754655518757,2.529137765176111,2.529137765176111,2.233142857142857,3.5142857142857142,,4.75
1705708998,Asia,172955,,gurgaon-india,gurgaon,gurgaon-india,,,15,3000,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/gurgaon-india.jpg?1705708998",古尔冈,Gurgaon,印度,0,,28.4594965,77.0266383,India,IN,india,,,,15,5,5,16,226,wi-day-cloudy,🌥,34,93.446,31,88,1247,721,419,1465.0397509548582,2.5290763144110007,2.5290763144110007,5,1.6,,4
1709856131,Asia,1500977,,gwangju-south-korea,gwangju,gwangju-south-korea,,,6,1200,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/gwangju-south-korea.jpg?1709856131",光州,Gwangju,韩国,50,,35.155250,126.838756,South Korea,KR,south-korea,,,,44,5,4.428571428571429,50,227,wi-day-cloudy,🌥,18,63.538,18,64,1869,1198,806,2819.9128365313113,2.5290285732836537,2.5290285732836537,4.578285714285714,3.257142857142857,,5
1706313796,Oceania,74481,"I haven't been to Suva in years but when I was there I cried when I had to return to the US. The people were friendly and humble. I was invited to weddings and villages by taxi drivers and the people working at the hotel before the week was up. I felt incredibly safe. The natural beauty was outstanding. There was a plethora of things to do, the hiking, the incredibly friendly villagers , the snorkeling and the Indian food. I do not know if things have changed for the worst since that time but I always wanted to go back and live there. I suppose it's worth a visit now.",suva-fiji,suva,suva-fiji,,,25,5000,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/suva-fiji.jpg?1706313796",苏瓦,Suva,斐,5,,-18.1248,178.3679476,Fiji,FJ,fiji,,,,7,5,5,95,228,wi-day-rain,🌧,26,78.342,30,86,2220,1311,804,2813.65521718083,2.5275506053268764,2.5275506053268764,4.177142857142857,1.1428571428571428,,4
1644970248,Latin America,143474,,belem-brazil,belem,belem-brazil,,,19,3800,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/belem-brazil.jpg?1644970248",贝伦,Belem,巴西,0,,-1.26719,-48.5579947,Brazil,BR,brazil,,,,73,5,5,91,229,wi-day-rain,🌧,29,84.904,37,99,1581,879,496,1736.2876788998165,2.5241856476861817,2.5241856476861817,4.9074285714285715,4.885714285714286,,1.75
1710115377,Europe,302397,"Probably biggest pro of Katowice is cheap and big airport. Think of most boring city you've been to, Katowice itself is even more boring. I don't know how this place made it to nomadlist. However there are nice cities around which seem nice destinations for nomads like Gliwice, Bielsko-Biała, Pszczyna, Żywiec. Moreover coworking space listed here on nomadlist - Wirtualne Biuro is not a coworking space at all. As you can read on it's website (adding URL blocked in review unfortunately) ""This is not a drop-in scenario for the homeless digital wanderer looking for somewhere to stash the laptop and the rear end to do some work, but it is the place to make a virtual office with a prestigious address in the city heart of Katowice to impress those you may want to dazzle"". Locals seldomly get what being digital nomad is about.",katowice-poland,katowice,katowice-poland,,,63,12600,,,"https://nomadlist.com/cdn-cgi/image/format=auto,fit=cover,width=600,height=300,quality=25/https://nomadlist.com/assets/img/places/katowice-poland.jpg?1710115377",卡托维兹,Katowice,波兰,69,,50.2648919,19.0237815,Poland,PL,poland,,,,34,5,3.994285714285714,66,230,wi-day-rain,🌧,15,59.854,15,59,2656,1307,760,2659.858395020163,2.5206112142414114,2.5206112142414114,3.678857142857143,2.7,,4.5
